Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.11     43.54     0.05                             scalbnf
  0.11     43.59     0.05        1     0.05     0.05  ecran2d_clear
  0.11     43.63     0.05                             floorf
  0.10     43.68     0.04      587     0.00     0.00  matrice4d_product_m4d
  0.07     43.71     0.03        1     0.03     0.03  _exit
  0.05     43.73     0.02      162     0.00     0.00  altera_avalon_jtag_uart_timeout
  0.04     43.75     0.02                             __gesf2
  0.04     43.77     0.02                             vecteur4d_init_v3d
  0.04     43.79     0.02                             camera3d_setOrientation
  0.03     43.80     0.01       10     0.00     0.00  ss_planet_render
  0.03     43.81     0.01    39568     0.00     0.00  fabsf
  0.03     43.83     0.01                             nan
  0.02     43.84     0.01      616     0.00     0.00  matrice4d_product_v3d
  0.02     43.84     0.01      576     0.00     0.00  cosf
  0.01     43.85     0.01        9     0.00     0.10  ss_orbit_render
  0.01     43.86     0.01        9     0.00     0.03  ss_orbit_init
  0.01     43.86     0.01                             __kernel_rem_pio2f
  0.01     43.87     0.00      716     0.00     0.00  __extendsfdf2
  0.01     43.87     0.00                             matrice4d_init
  0.01     43.87     0.00     1432     0.00     0.00  __pack_d
  0.01     43.88     0.00      278     0.00     0.00  ss_orbit_line_clip
  0.01     43.88     0.00                             __mcount_record
  0.00     43.88     0.00      716     0.00     0.00  __divdf3
  0.00     43.88     0.00        9     0.00     0.00  ss_orbit_draw
  0.00     43.89     0.00     2148     0.00     0.00  __unpack_d
  0.00     43.89     0.00      616     0.00     0.00  vecteur4d_getVecteur3d
  0.00     43.89     0.00      582     0.00     0.00  memcpy
  0.00     43.89     0.00      111     0.00     0.00  vecteur3d_normalize
  0.00     43.89     0.00        3     0.00     0.00  std
  0.00     43.89     0.00        1     0.00     0.02  ss_solar_system_calculateSpeedVariations
  0.00     43.89     0.00      716     0.00     0.00  __errno
  0.00     43.89     0.00      716     0.00     0.00  __make_fp
  0.00     43.89     0.00     1298     0.00     0.00  vecteur3d_init
  0.00     43.89     0.00       10     0.00     3.50  ss_planet_draw
  0.00     43.89     0.00       20     0.00     0.00  vecteur3d_add
  0.00     43.89     0.00        1     0.00     0.78  exit
  0.00     43.89     0.00   162475     0.00     0.00  alt_irq_handler
  0.00     43.89     0.00   162472     0.00     0.00  alt_avalon_timer_sc_irq
  0.00     43.89     0.00   162472     0.00     0.00  alt_tick
  0.00     43.89     0.00      716     0.00     0.00  __make_dp
  0.00     43.89     0.00      716     0.00     0.00  __truncdfsf2
  0.00     43.89     0.00      716     0.00     0.00  matherr
  0.00     43.89     0.00       81     0.00     0.00  vecteur3d_length
  0.00     43.89     0.00       72     0.00     0.00  vecteur3d_sub
  0.00     43.89     0.00       30     0.00     0.00  __nesf2
  0.00     43.89     0.00       20     0.00     0.00  vecteur3d_distance
  0.00     43.89     0.00       10     0.00     0.00  matrice4d_setRotationMatrixXYZ
  0.00     43.89     0.00       10     0.00     0.00  ss_planet_clear
  0.00     43.89     0.00       10     0.00     0.00  ss_planet_init
  0.00     43.89     0.00       10     0.00     0.00  ss_planet_swapDisplayBuffer
  0.00     43.89     0.00       10     0.00     0.00  vecteur3d_crossProduct
  0.00     43.89     0.00       10     0.00     0.00  vecteur3d_mul
  0.00     43.89     0.00       10     0.00     0.00  vecteur3d_negate
  0.00     43.89     0.00        9     0.00     0.00  ss_orbit_clear
  0.00     43.89     0.00        9     0.00     0.00  ss_orbit_swapDisplayBuffer
  0.00     43.89     0.00        9     0.00     0.00  ss_planet_updatePos
  0.00     43.89     0.00        9     0.00     0.00  ss_planet_updateSpeed
  0.00     43.89     0.00        6     0.00     0.00  __swrite
  0.00     43.89     0.00        6     0.00     0.00  _write_r
  0.00     43.89     0.00        6     0.00     0.00  alt_release_fd
  0.00     43.89     0.00        6     0.00     0.00  altera_avalon_jtag_uart_write
  0.00     43.89     0.00        6     0.00     0.00  altera_avalon_jtag_uart_write_fd
  0.00     43.89     0.00        6     0.00     0.00  strlen
  0.00     43.89     0.00        6     0.00     0.00  write
  0.00     43.89     0.00        4     0.00     0.00  __sfp_lock_acquire
  0.00     43.89     0.00        4     0.00     0.00  __sfp_lock_release
  0.00     43.89     0.00        3     0.00     0.00  __sclose
  0.00     43.89     0.00        3     0.00     0.00  __sfvwrite_r
  0.00     43.89     0.00        3     0.00     0.25  _close_r
  0.00     43.89     0.00        3     0.00     0.25  _fclose_r
  0.00     43.89     0.00        3     0.00     0.00  _fflush_r
  0.00     43.89     0.00        3     0.00     0.00  _puts_r
  0.00     43.89     0.00        3     0.00     0.00  alt_find_dev
  0.00     43.89     0.00        3     0.00     0.00  alt_get_fd
  0.00     43.89     0.00        3     0.00     0.00  altera_avalon_jtag_uart_close_fd
  0.00     43.89     0.00        3     0.00     0.00  altera_avalon_jtag_uart_irq
  0.00     43.89     0.00        3     0.00     0.25  close
  0.00     43.89     0.00        3     0.00     0.00  fclose
  0.00     43.89     0.00        3     0.00     0.00  memcmp
  0.00     43.89     0.00        3     0.00     0.00  open
  0.00     43.89     0.00        3     0.00     0.00  puts
  0.00     43.89     0.00        2     0.00     0.00  alt_alarm_start
  0.00     43.89     0.00        2     0.00     0.00  alt_ic_irq_enable
  0.00     43.89     0.00        2     0.00     0.00  alt_ic_isr_register
  0.00     43.89     0.00        2     0.00     0.00  alt_iic_isr_register
  0.00     43.89     0.00        1     0.00     0.00  __call_exitprocs
  0.00     43.89     0.00        1     0.00     0.00  __sinit
  0.00     43.89     0.00        1     0.00     0.00  __smakebuf_r
  0.00     43.89     0.00        1     0.00     0.00  __swsetup_r
  0.00     43.89     0.00        1     0.00     0.00  _cleanup_r
  0.00     43.89     0.00        1     0.00     0.75  _fwalk
  0.00     43.89     0.00        1     0.00     0.00  alt_avalon_timer_sc_init
  0.00     43.89     0.00        1     0.00     0.00  alt_dcache_flush_all
  0.00     43.89     0.00        1     0.00     0.00  alt_dev_llist_insert
  0.00     43.89     0.00        1     0.00     0.00  alt_icache_flush
  0.00     43.89     0.00        1     0.00     0.00  alt_icache_flush_all
  0.00     43.89     0.00        1     0.00     0.00  alt_io_redirect
  0.00     43.89     0.00        1     0.00     0.00  alt_irq_init
  0.00     43.89     0.00        1     0.00     0.00  alt_load
  0.00     43.89     0.00        1     0.00    37.04  alt_main
  0.00     43.89     0.00        1     0.00     0.00  alt_sys_init
  0.00     43.89     0.00        1     0.00     0.00  altera_avalon_jtag_uart_init
  0.00     43.89     0.00        1     0.00     0.00  altera_nios2_qsys_irq_init
  0.00     43.89     0.00        1     0.00     0.00  camera3d_init
  0.00     43.89     0.00        1     0.00    37.04  main
  0.00     43.89     0.00        1     0.00     0.00  matrice4d_setProjectionMatrix
  0.00     43.89     0.00        1     0.00     0.00  matrice4d_setTranslationMatrix
  0.00     43.89     0.00        1     0.00     0.00  memset
  0.00     43.89     0.00        1     0.00     0.23  ss_solar_system_init
  0.00     43.89     0.00        1     0.00    35.98  ss_solar_system_iterate

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 32 byte(s) for 0.00% of 43.89 seconds

index % time    self  children    called     name
                0.00   37.04       1/1           _start [3]
[1]     84.4    0.00   37.04       1         alt_main [1]
                0.00   37.04       1/1           main [2]
                0.00    0.00       1/1           alt_io_redirect [130]
                0.00    0.00       1/6           alt_release_fd [110]
                0.00    0.00       1/1           alt_sys_init [133]
                0.00    0.00       1/1           alt_dev_llist_insert [127]
                0.00    0.00       1/1           alt_irq_init [131]
-----------------------------------------------
                0.00   37.04       1/1           alt_main [1]
[2]     84.4    0.00   37.04       1         main [2]
                0.00   35.98       1/1           ss_solar_system_iterate [4]
                0.00    0.78       1/1           exit [26]
                0.00    0.23       1/1           ss_solar_system_init [41]
                0.05    0.00       1/1           ecran2d_clear [51]
                0.00    0.00       1/1           camera3d_init [82]
                0.00    0.00       3/3           _puts_r [85]
                0.00    0.00       3/3           puts [120]
-----------------------------------------------
                                                 <spontaneous>
[3]     84.4    0.00   37.04                 _start [3]
                0.00   37.04       1/1           alt_main [1]
                0.00    0.00       1/1           alt_icache_flush [128]
                0.00    0.00       1/1           alt_icache_flush_all [129]
                0.00    0.00       1/1           alt_load [132]
-----------------------------------------------
                0.00   35.98       1/1           main [2]
[4]     82.0    0.00   35.98       1         ss_solar_system_iterate [4]
                0.00   35.02      10/10          ss_planet_draw [5]
                0.01    0.87       9/9           ss_orbit_render [25]
                0.01    0.03      10/10          ss_planet_render [53]
                0.00    0.02       1/1           ss_solar_system_calculateSpeedVariations [57]
                0.00    0.01       9/9           ss_orbit_draw [69]
                0.00    0.00      10/20          vecteur3d_distance [81]
                0.00    0.00      45/40923       __gtsf2 [37]
                0.00    0.00       9/9           ss_planet_updatePos [94]
                0.00    0.00      10/79340       sqrtf [21]
                0.00    0.00       9/9           ss_planet_updateSpeed [97]
                0.00    0.00      10/10          ss_planet_clear [100]
                0.00    0.00      10/10          ss_planet_swapDisplayBuffer [106]
                0.00    0.00       9/9           ss_orbit_swapDisplayBuffer [109]
                0.00    0.00       9/9           ss_orbit_clear [108]
-----------------------------------------------
                0.00   35.02      10/10          ss_solar_system_iterate [4]
[5]     79.8    0.00   35.02      10         ss_planet_draw [5]
                0.20   34.82       9/9           ss_planet_drawBall3D [6]
                0.00    0.00      18/42014       __fixsfsi [43]
                0.00    0.00      10/30          __nesf2 [98]
-----------------------------------------------
                0.20   34.82       9/9           ss_planet_draw [5]
[6]     79.8    0.20   34.82       9         ss_planet_drawBall3D [6]
                0.57   34.20   39564/39564       ss_planet_getBall3DIntensity [7]
                0.06    0.00   39564/45324       ecran2d_setPixel [49]
                0.00    0.00       9/10          vecteur3d_crossProduct [92]
                0.00    0.00       9/10          matrice4d_setRotationMatrixXYZ [105]
-----------------------------------------------
                0.57   34.20   39564/39564       ss_planet_drawBall3D [6]
[7]     79.2    0.57   34.20   39564         ss_planet_getBall3DIntensity [7]
                1.16   10.05   39564/39564       matrice4d_product_v4d [9]
                0.20   10.63   38848/38848       acosf [10]
                0.12    6.20   38848/39424       sinf [14]
                0.51    1.74   79128/79340       sqrtf [21]
                0.45    0.71  157540/1695209     __mulsf3 [8]
                0.18    0.55  158256/161872      __floatsisf [33]
                0.37    0.13   38848/110604      __divsf3 [23]
                0.07    0.26   39564/1157417     __addsf3 [12]
                0.05    0.26   39564/540366      __subsf3 [18]
                0.08    0.16   39564/39564       __lesf2 [40]
                0.17    0.04   38848/42014       __fixsfsi [43]
                0.08    0.00   39564/39564       vecteur4d_init [48]
-----------------------------------------------
                0.00    0.00       1/1695209     matrice4d_setProjectionMatrix [99]
                0.00    0.00      10/1695209     ss_planet_init [95]
                0.00    0.00      18/1695209     ss_planet_updatePos [94]
                0.00    0.00      30/1695209     vecteur3d_mul [96]
                0.00    0.00      60/1695209     ss_planet_render [53]
                0.00    0.00      60/1695209     vecteur3d_distance [81]
                0.00    0.00      60/1695209     vecteur3d_crossProduct [92]
                0.00    0.00     243/1695209     vecteur3d_length [75]
                0.00    0.00     333/1695209     vecteur3d_normalize [67]
                0.00    0.00     477/1695209     ss_solar_system_calculateSpeedVariations [57]
                0.00    0.00     717/1695209     __ieee754_sqrtf [24]
                0.01    0.01    2268/1695209     __ieee754_rem_pio2f [27]
                0.01    0.01    2304/1695209     ss_orbit_render [25]
                0.01    0.01    2304/1695209     ss_orbit_init [42]
                0.02    0.03    7392/1695209     matrice4d_product_v3d [45]
                0.11    0.17   37568/1695209     matrice4d_product_m4d [35]
                0.45    0.71  157540/1695209     ss_planet_getBall3DIntensity [7]
                0.51    0.80  176520/1695209     __kernel_sinf [20]
                0.51    0.81  179450/1695209     __kernel_cosf [19]
                1.42    2.24  494830/1695209     __ieee754_acosf [11]
                1.82    2.86  633024/1695209     matrice4d_product_v4d [9]
[8]     28.5    4.86    7.66 1695209         __mulsf3 [8]
                3.56    0.00 3390418/7371280     __unpack_f [13]
                2.26    0.00 1695209/3666167     __pack_f [17]
                1.84    0.00 1173037/1173037     __muldi3 [22]
-----------------------------------------------
                1.16   10.05   39564/39564       ss_planet_getBall3DIntensity [7]
[9]     25.5    1.16   10.05   39564         matrice4d_product_v4d [9]
                1.15    4.22  633024/1157417     __addsf3 [12]
                1.82    2.86  633024/1695209     __mulsf3 [8]
-----------------------------------------------
                0.20   10.63   38848/38848       ss_planet_getBall3DIntensity [7]
[10]    24.7    0.20   10.63   38848         acosf [10]
                0.72    9.50   38848/38848       __ieee754_acosf [11]
                0.20    0.16   38848/40923       __gtsf2 [37]
                0.04    0.00   38848/118188      isnanf [46]
                0.01    0.00   38848/39568       fabsf [66]
-----------------------------------------------
                0.72    9.50   38848/38848       acosf [10]
[11]    23.3    0.72    9.50   38848         __ieee754_acosf [11]
                1.42    2.24  494830/1695209     __mulsf3 [8]
                0.57    2.09  313758/1157417     __addsf3 [12]
                0.31    1.61  241116/540366      __subsf3 [18]
                0.65    0.24   68756/110604      __divsf3 [23]
                0.37    0.01   30022/109362      __ieee754_sqrtf [24]
-----------------------------------------------
                0.00    0.00       2/1157417     matrice4d_setProjectionMatrix [99]
                0.00    0.00      18/1157417     ss_planet_updatePos [94]
                0.00    0.00      18/1157417     ss_planet_updateSpeed [97]
                0.00    0.00      20/1157417     ss_planet_render [53]
                0.00    0.00      40/1157417     vecteur3d_distance [81]
                0.00    0.00      60/1157417     vecteur3d_add [90]
                0.00    0.00     144/1157417     ss_solar_system_calculateSpeedVariations [57]
                0.00    0.00     162/1157417     vecteur3d_length [75]
                0.00    0.00     222/1157417     vecteur3d_normalize [67]
                0.00    0.00     717/1157417     __ieee754_sqrtf [24]
                0.00    0.01    1152/1157417     ss_orbit_render [25]
                0.00    0.01    1440/1157417     __ieee754_rem_pio2f [27]
                0.02    0.07    9856/1157417     matrice4d_product_v3d [45]
                0.07    0.25   37568/1157417     matrice4d_product_m4d [35]
                0.07    0.26   39564/1157417     ss_planet_getBall3DIntensity [7]
                0.10    0.36   53835/1157417     __kernel_cosf [19]
                0.12    0.44   65817/1157417     __kernel_sinf [20]
                0.57    2.09  313758/1157417     __ieee754_acosf [11]
                1.15    4.22  633024/1157417     matrice4d_product_v4d [9]
[12]    22.4    2.11    7.71 1157417         __addsf3 [12]
                3.74    0.00 1157417/1697783     _fpadd_parts [16]
                2.43    0.00 2314834/7371280     __unpack_f [13]
                1.54    0.00 1157417/3666167     __pack_f [17]
-----------------------------------------------
                0.00    0.00      60/7371280     __nesf2 [98]
                0.00    0.00     716/7371280     __extendsfdf2 [70]
                0.04    0.00   42014/7371280     __fixsfsi [43]
                0.08    0.00   79128/7371280     __lesf2 [40]
                0.09    0.00   81846/7371280     __gtsf2 [37]
                0.17    0.00  160324/7371280     __ltsf2 [34]
                0.23    0.00  221208/7371280     __divsf3 [23]
                1.14    0.00 1080732/7371280     __subsf3 [18]
                2.43    0.00 2314834/7371280     __addsf3 [12]
                3.56    0.00 3390418/7371280     __mulsf3 [8]
[13]    17.7    7.75    0.00 7371280         __unpack_f [13]
-----------------------------------------------
                0.00    0.09     576/39424       ss_orbit_init [42]
                0.12    6.20   38848/39424       ss_planet_getBall3DIntensity [7]
[14]    14.6    0.12    6.29   39424         sinf [14]
                0.39    2.68   17666/17954       __kernel_cosf [19]
                0.10    2.36   21758/22046       __kernel_sinf [20]
                0.15    0.60   17882/18386       __ieee754_rem_pio2f [27]
-----------------------------------------------
                                                 <spontaneous>
[15]    13.8    6.04    0.00                 read [15]
-----------------------------------------------
                1.74    0.00  540366/1697783     __subsf3 [18]
                3.74    0.00 1157417/1697783     __addsf3 [12]
[16]    12.5    5.48    0.00 1697783         _fpadd_parts [16]
-----------------------------------------------
                0.00    0.00     716/3666167     __make_fp [79]
                0.15    0.00  110604/3666167     __divsf3 [23]
                0.22    0.00  161855/3666167     __floatsisf [33]
                0.72    0.00  540366/3666167     __subsf3 [18]
                1.54    0.00 1157417/3666167     __addsf3 [12]
                2.26    0.00 1695209/3666167     __mulsf3 [8]
[17]    11.1    4.88    0.00 3666167         __pack_f [17]
-----------------------------------------------
                0.00    0.00       2/540366      matrice4d_setProjectionMatrix [99]
                0.00    0.00      30/540366      vecteur3d_crossProduct [92]
                0.00    0.00      60/540366      ss_planet_render [53]
                0.00    0.00      60/540366      vecteur3d_distance [81]
                0.00    0.00     216/540366      vecteur3d_sub [80]
                0.00    0.00     716/540366      __ieee754_sqrtf [24]
                0.05    0.26   39564/540366      ss_planet_getBall3DIntensity [7]
                0.09    0.45   66825/540366      __kernel_sinf [20]
                0.09    0.49   73128/540366      __ieee754_rem_pio2f [27]
                0.15    0.79  118649/540366      __kernel_cosf [19]
                0.31    1.61  241116/540366      __ieee754_acosf [11]
[18]     9.8    0.70    3.60  540366         __subsf3 [18]
                1.74    0.00  540366/1697783     _fpadd_parts [16]
                1.14    0.00 1080732/7371280     __unpack_f [13]
                0.72    0.00  540366/3666167     __pack_f [17]
-----------------------------------------------
                0.01    0.04     288/17954       cosf [47]
                0.39    2.68   17666/17954       sinf [14]
[19]     7.1    0.40    2.73   17954         __kernel_cosf [19]
                0.51    0.81  179450/1695209     __mulsf3 [8]
                0.15    0.79  118649/540366      __subsf3 [18]
                0.10    0.36   53835/1157417     __addsf3 [12]
                0.00    0.00       9/42014       __fixsfsi [43]
-----------------------------------------------
                0.00    0.03     288/22046       cosf [47]
                0.10    2.36   21758/22046       sinf [14]
[20]     5.7    0.10    2.39   22046         __kernel_sinf [20]
                0.51    0.80  176520/1695209     __mulsf3 [8]
                0.12    0.44   65817/1157417     __addsf3 [12]
                0.09    0.45   66825/540366      __subsf3 [18]
                0.00    0.00     107/42014       __fixsfsi [43]
-----------------------------------------------
                0.00    0.00      10/79340       ss_solar_system_iterate [4]
                0.00    0.00      10/79340       ss_planet_render [53]
                0.00    0.00      81/79340       ss_solar_system_calculateSpeedVariations [57]
                0.00    0.00     111/79340       vecteur3d_normalize [67]
                0.51    1.74   79128/79340       ss_planet_getBall3DIntensity [7]
[21]     5.1    0.51    1.75   79340         sqrtf [21]
                0.97    0.02   79340/109362      __ieee754_sqrtf [24]
                0.33    0.32   78623/80162       __ltsf2 [34]
                0.09    0.00   79340/118188      isnanf [46]
                0.00    0.00     716/716         __extendsfdf2 [70]
                0.00    0.00     716/716         __divdf3 [72]
                0.00    0.00     716/716         __truncdfsf2 [77]
                0.00    0.00     716/716         __errno [89]
                0.00    0.00     716/716         matherr [104]
-----------------------------------------------
                1.84    0.00 1173037/1173037     __mulsf3 [8]
[22]     4.2    1.84    0.00 1173037         __muldi3 [22]
-----------------------------------------------
                0.00    0.00       2/110604      matrice4d_setProjectionMatrix [99]
                0.00    0.00      10/110604      ss_planet_render [53]
                0.00    0.00      10/110604      ss_planet_init [95]
                0.00    0.00      81/110604      ss_solar_system_calculateSpeedVariations [57]
                0.00    0.00     333/110604      vecteur3d_normalize [67]
                0.01    0.00     716/110604      __ieee754_sqrtf [24]
                0.02    0.01    1848/110604      vecteur4d_getVecteur3d [55]
                0.37    0.13   38848/110604      ss_planet_getBall3DIntensity [7]
                0.65    0.24   68756/110604      __ieee754_acosf [11]
[23]     3.3    1.05    0.38  110604         __divsf3 [23]
                0.23    0.00  221208/7371280     __unpack_f [13]
                0.15    0.00  110604/3666167     __pack_f [17]
-----------------------------------------------
                0.37    0.01   30022/109362      __ieee754_acosf [11]
                0.97    0.02   79340/109362      sqrtf [21]
[24]     3.1    1.34    0.03  109362         __ieee754_sqrtf [24]
                0.01    0.00     716/110604      __divsf3 [23]
                0.00    0.00     717/1157417     __addsf3 [12]
                0.00    0.00     716/540366      __subsf3 [18]
                0.00    0.00     717/1695209     __mulsf3 [8]
-----------------------------------------------
                0.01    0.87       9/9           ss_solar_system_iterate [4]
[25]     2.0    0.01    0.87       9         ss_orbit_render [25]
                0.04    0.59     576/587         matrice4d_product_m4d [35]
                0.01    0.13     576/616         matrice4d_product_v3d [45]
                0.00    0.03     576/616         vecteur4d_getVecteur3d [55]
                0.00    0.02     278/278         ss_orbit_line_clip [56]
                0.01    0.01    2304/1695209     __mulsf3 [8]
                0.01    0.00    2264/42014       __fixsfsi [43]
                0.00    0.01    1152/1157417     __addsf3 [12]
                0.00    0.00     863/40923       __gtsf2 [37]
                0.00    0.00    1152/161872      __floatsisf [33]
                0.00    0.00     576/582         memcpy [86]
                0.00    0.00     576/1298        vecteur3d_init [91]
-----------------------------------------------
                0.00    0.78       1/1           main [2]
[26]     1.8    0.00    0.78       1         exit [26]
                0.00    0.75       1/1           _fwalk [32]
                0.03    0.00       1/1           _exit [54]
                0.00    0.00       1/1           _cleanup_r [212]
                0.00    0.00       1/1           __call_exitprocs [210]
-----------------------------------------------
                0.00    0.02     504/18386       cosf [47]
                0.15    0.60   17882/18386       sinf [14]
[27]     1.8    0.16    0.62   18386         __ieee754_rem_pio2f [27]
                0.09    0.49   73128/540366      __subsf3 [18]
                0.01    0.01    2268/1695209     __mulsf3 [8]
                0.00    0.01    1440/1157417     __addsf3 [12]
                0.00    0.00     720/42014       __fixsfsi [43]
                0.00    0.00     720/161872      __floatsisf [33]
                0.00    0.00     720/39568       fabsf [66]
-----------------------------------------------
                0.75    0.00       3/3           close [29]
[28]     1.7    0.75    0.00       3         altera_avalon_jtag_uart_close [28]
-----------------------------------------------
                0.00    0.75       3/3           _close_r [30]
[29]     1.7    0.00    0.75       3         close [29]
                0.75    0.00       3/3           altera_avalon_jtag_uart_close [28]
                0.00    0.00       3/6           alt_release_fd [110]
                0.00    0.00       3/3           altera_avalon_jtag_uart_close_fd [115]
-----------------------------------------------
                0.00    0.75       3/3           _fclose_r [31]
[30]     1.7    0.00    0.75       3         _close_r [30]
                0.00    0.75       3/3           close [29]
-----------------------------------------------
                0.00    0.75       3/3           _fwalk [32]
[31]     1.7    0.00    0.75       3         _fclose_r [31]
                0.00    0.75       3/3           _close_r [30]
                0.00    0.00       3/4           __sfp_lock_acquire [206]
                0.00    0.00       3/4           __sfp_lock_release [207]
                0.00    0.00       3/3           __sclose [208]
                0.00    0.00       3/3           _fflush_r [209]
-----------------------------------------------
                0.00    0.75       1/1           exit [26]
[32]     1.7    0.00    0.75       1         _fwalk [32]
                0.00    0.75       3/3           _fclose_r [31]
                0.00    0.00       3/3           fclose [117]
                0.00    0.00       1/4           __sfp_lock_acquire [206]
                0.00    0.00       1/4           __sfp_lock_release [207]
-----------------------------------------------
                0.00    0.00      20/161872      ss_planet_render [53]
                0.00    0.00     576/161872      ss_orbit_init [42]
                0.00    0.00     720/161872      __ieee754_rem_pio2f [27]
                0.00    0.00    1148/161872      ss_orbit_line_clip [56]
                0.00    0.00    1152/161872      ss_orbit_render [25]
                0.18    0.55  158256/161872      ss_planet_getBall3DIntensity [7]
[33]     1.7    0.18    0.56  161872         __floatsisf [33]
                0.35    0.00  160178/160178      __clzsi2 [38]
                0.22    0.00  161855/3666167     __pack_f [17]
-----------------------------------------------
                0.00    0.00     616/80162       vecteur4d_getVecteur3d [55]
                0.00    0.00     923/80162       ss_orbit_line_clip [56]
                0.33    0.32   78623/80162       sqrtf [21]
[34]     1.5    0.34    0.33   80162         __ltsf2 [34]
                0.17    0.00  160324/7371280     __unpack_f [13]
                0.16    0.00   80161/159962      __fpcmp_parts_f [39]
-----------------------------------------------
                0.00    0.00       1/587         camera3d_init [82]
                0.00    0.01      10/587         ss_planet_render [53]
                0.04    0.59     576/587         ss_orbit_render [25]
[35]     1.5    0.04    0.60     587         matrice4d_product_m4d [35]
                0.07    0.25   37568/1157417     __addsf3 [12]
                0.11    0.17   37568/1695209     __mulsf3 [8]
-----------------------------------------------
                                                 <spontaneous>
[36]     0.9    0.39    0.00                 copysignf [36]
-----------------------------------------------
                0.00    0.00      19/40923       ss_planet_render [53]
                0.00    0.00      45/40923       ss_solar_system_iterate [4]
                0.00    0.00     863/40923       ss_orbit_render [25]
                0.01    0.00    1148/40923       ss_orbit_line_clip [56]
                0.20    0.16   38848/40923       acosf [10]
[37]     0.9    0.21    0.17   40923         __gtsf2 [37]
                0.09    0.00   81846/7371280     __unpack_f [13]
                0.08    0.00   40923/159962      __fpcmp_parts_f [39]
-----------------------------------------------
                0.35    0.00  160178/160178      __floatsisf [33]
[38]     0.8    0.35    0.00  160178         __clzsi2 [38]
-----------------------------------------------
                0.00    0.00      30/159962      __nesf2 [98]
                0.08    0.00   38848/159962      __lesf2 [40]
                0.08    0.00   40923/159962      __gtsf2 [37]
                0.16    0.00   80161/159962      __ltsf2 [34]
[39]     0.7    0.32    0.00  159962         __fpcmp_parts_f [39]
-----------------------------------------------
                0.08    0.16   39564/39564       ss_planet_getBall3DIntensity [7]
[40]     0.6    0.08    0.16   39564         __lesf2 [40]
                0.08    0.00   79128/7371280     __unpack_f [13]
                0.08    0.00   38848/159962      __fpcmp_parts_f [39]
-----------------------------------------------
                0.00    0.23       1/1           main [2]
[41]     0.5    0.00    0.23       1         ss_solar_system_init [41]
                0.01    0.23       9/9           ss_orbit_init [42]
                0.00    0.00      10/10          ss_planet_init [95]
