Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     42.12     0.00        1     0.00     0.00  alt_load
  0.00     42.12     0.00        1     0.00    41.28  alt_main
  0.00     42.12     0.00        1     0.00     0.00  alt_sys_init
  0.00     42.12     0.00        1     0.00     0.00  altera_avalon_jtag_uart_init
  0.00     42.12     0.00        1     0.00     0.00  altera_nios2_qsys_irq_init
  0.00     42.12     0.00        1     0.00     0.00  camera3d_init
  0.00     42.12     0.00        1     0.00     0.48  exit
  0.00     42.12     0.00        1     0.00    41.28  main
  0.00     42.12     0.00        1     0.00     0.00  matrice4d_setTranslationMatrix
  0.00     42.12     0.00        1     0.00     0.00  memset
  0.00     42.12     0.00        1     0.00     0.03  ss_solar_system_calculateSpeedVariations
  0.00     42.12     0.00        1     0.00     0.28  ss_solar_system_init

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 32 byte(s) for 0.00% of 42.12 seconds

index % time    self  children    called     name
                0.00   41.28       1/1           _start [3]
[1]     98.0    0.00   41.28       1         alt_main [1]
                0.00   41.28       1/1           main [2]
                0.00    0.00       1/1           alt_io_redirect [129]
                0.00    0.00       1/6           alt_release_fd [109]
                0.00    0.00       1/1           alt_sys_init [132]
                0.00    0.00       1/1           alt_dev_llist_insert [126]
                0.00    0.00       1/1           alt_irq_init [130]
-----------------------------------------------
                0.00   41.28       1/1           alt_main [1]
[2]     98.0    0.00   41.28       1         main [2]
                0.00   40.47       1/1           ss_solar_system_iterate [4]
                0.00    0.48       1/1           exit [29]
                0.00    0.28       1/1           ss_solar_system_init [38]
                0.05    0.00       1/1           ecran2d_clear [51]
                0.00    0.00       1/1           camera3d_init [76]
                0.00    0.00       3/3           _puts_r [84]
                0.00    0.00       3/3           puts [119]
-----------------------------------------------
                                                 <spontaneous>
[3]     98.0    0.00   41.28                 _start [3]
                0.00   41.28       1/1           alt_main [1]
                0.00    0.00       1/1           alt_icache_flush [127]
                0.00    0.00       1/1           alt_icache_flush_all [128]
                0.00    0.00       1/1           alt_load [131]
-----------------------------------------------
                0.00   40.47       1/1           main [2]
[4]     96.1    0.00   40.47       1         ss_solar_system_iterate [4]
                0.00   39.37      10/10          ss_planet_draw [5]
                0.01    0.99       9/9           ss_orbit_render [25]
                0.03    0.04      10/10          ss_planet_render [47]
                0.00    0.03       1/1           ss_solar_system_calculateSpeedVariations [53]
                0.00    0.01       9/9           ss_orbit_draw [62]
                0.00    0.00      10/10          ss_planet_clear [69]
                0.00    0.00      10/20          vecteur3d_distance [80]
                0.00    0.00       9/9           ss_planet_updatePos [93]
                0.00    0.00      45/40923       __gtsf2 [40]
                0.00    0.00      10/79340       sqrtf [22]
                0.00    0.00       9/9           ss_planet_updateSpeed [96]
                0.00    0.00      10/10          ss_planet_swapDisplayBuffer [105]
                0.00    0.00       9/9           ss_orbit_swapDisplayBuffer [108]
                0.00    0.00       9/9           ss_orbit_clear [107]
-----------------------------------------------
                0.00   39.37      10/10          ss_solar_system_iterate [4]
[5]     93.5    0.00   39.37      10         ss_planet_draw [5]
                0.17   39.20       9/9           ss_planet_drawBall3D [6]
                0.00    0.00      10/30          __nesf2 [59]
                0.00    0.00      18/42014       __fixsfsi [36]
-----------------------------------------------
                0.17   39.20       9/9           ss_planet_draw [5]
[6]     93.5    0.17   39.20       9         ss_planet_drawBall3D [6]
                1.10   38.05   39564/39564       ss_planet_getBall3DIntensity [7]
                0.05    0.00   39564/45324       ecran2d_setPixel [48]
                0.00    0.00       9/10          vecteur3d_crossProduct [88]
                0.00    0.00       9/10          matrice4d_setRotationMatrixXYZ [104]
-----------------------------------------------
                1.10   38.05   39564/39564       ss_planet_drawBall3D [6]
[7]     92.9    1.10   38.05   39564         ss_planet_getBall3DIntensity [7]
                0.14   12.13   38848/38848       acosf [9]
                0.88   11.15   39564/39564       matrice4d_product_v4d [10]
                0.04    7.11   38848/39424       sinf [14]
                0.39    1.60  158256/161872      __floatsisf [21]
                0.86    0.86  157540/1695137     __mulsf3 [8]
                0.32    1.00   79128/79340       sqrtf [22]
                0.29    0.14   38848/110523      __divsf3 [24]
                0.34    0.03   38848/42014       __fixsfsi [36]
                0.13    0.21   39564/540366      __subsf3 [16]
                0.06    0.21   39564/1157417     __addsf3 [13]
                0.03    0.10   39564/39564       __lesf2 [45]
                0.05    0.00   39564/39564       vecteur4d_init [49]
-----------------------------------------------
                0.00    0.00       1/1695137     matrice4d_setProjectionMatrix [82]
                0.00    0.00      10/1695137     ss_planet_init [94]
                0.00    0.00      18/1695137     ss_planet_updatePos [93]
                0.00    0.00      30/1695137     vecteur3d_mul [92]
                0.00    0.00      60/1695137     ss_planet_render [47]
                0.00    0.00      60/1695137     vecteur3d_distance [80]
                0.00    0.00      60/1695137     vecteur3d_crossProduct [88]
                0.00    0.00     243/1695137     vecteur3d_length [73]
                0.00    0.00     333/1695137     vecteur3d_normalize [57]
                0.00    0.00     405/1695137     ss_solar_system_calculateSpeedVariations [53]
                0.00    0.00     717/1695137     __ieee754_sqrtf [26]
                0.01    0.01    2268/1695137     __ieee754_rem_pio2f [27]
                0.01    0.01    2304/1695137     ss_orbit_render [25]
                0.01    0.01    2304/1695137     ss_orbit_init [39]
                0.04    0.04    7392/1695137     matrice4d_product_v3d [43]
                0.20    0.21   37568/1695137     matrice4d_product_m4d [28]
                0.86    0.86  157540/1695137     ss_planet_getBall3DIntensity [7]
                0.96    0.97  176520/1695137     __kernel_sinf [19]
                0.98    0.98  179450/1695137     __kernel_cosf [17]
                2.70    2.71  494830/1695137     __ieee754_acosf [11]
                3.45    3.46  633024/1695137     matrice4d_product_v4d [10]
[8]     44.0    9.24    9.27 1695137         __mulsf3 [8]
                3.97    0.00 1695137/3666095     __pack_f [12]
                3.08    0.00 1172965/1173253     __muldi3 [18]
                2.22    0.00 3390274/7371127     __unpack_f [15]
-----------------------------------------------
                0.14   12.13   38848/38848       ss_planet_getBall3DIntensity [7]
[9]     29.1    0.14   12.13   38848         acosf [9]
                1.24   10.56   38848/38848       __ieee754_acosf [11]
                0.16    0.09   38848/40923       __gtsf2 [40]
                0.04    0.00   38848/39568       fabsf [50]
                0.02    0.00   38848/118188      isnanf [46]
-----------------------------------------------
                0.88   11.15   39564/39564       ss_planet_getBall3DIntensity [7]
[10]    28.6    0.88   11.15   39564         matrice4d_product_v4d [10]
                3.45    3.46  633024/1695137     __mulsf3 [8]
                0.94    3.30  633024/1157417     __addsf3 [13]
-----------------------------------------------
                1.24   10.56   38848/38848       acosf [9]
[11]    28.0    1.24   10.56   38848         __ieee754_acosf [11]
                2.70    2.71  494830/1695137     __mulsf3 [8]
                0.47    1.64  313758/1157417     __addsf3 [13]
                0.77    1.26  241116/540366      __subsf3 [16]
                0.52    0.25   68756/110523      __divsf3 [24]
                0.25    0.01   30022/109362      __ieee754_sqrtf [26]
-----------------------------------------------
                0.00    0.00     797/3666095     __make_fp [77]
                0.26    0.00  110523/3666095     __divsf3 [24]
                0.38    0.00  161855/3666095     __floatsisf [21]
                1.27    0.00  540366/3666095     __subsf3 [16]
                2.71    0.00 1157417/3666095     __addsf3 [13]
                3.97    0.00 1695137/3666095     __mulsf3 [8]
[12]    20.4    8.59    0.00 3666095         __pack_f [12]
-----------------------------------------------
                0.00    0.00       2/1157417     matrice4d_setProjectionMatrix [82]
                0.00    0.00      18/1157417     ss_planet_updatePos [93]
                0.00    0.00      18/1157417     ss_planet_updateSpeed [96]
                0.00    0.00      20/1157417     ss_planet_render [47]
                0.00    0.00      40/1157417     vecteur3d_distance [80]
                0.00    0.00      60/1157417     vecteur3d_add [91]
                0.00    0.00     144/1157417     ss_solar_system_calculateSpeedVariations [53]
                0.00    0.00     162/1157417     vecteur3d_length [73]
                0.00    0.00     222/1157417     vecteur3d_normalize [57]
                0.00    0.00     717/1157417     __ieee754_sqrtf [26]
                0.00    0.01    1152/1157417     ss_orbit_render [25]
                0.00    0.01    1440/1157417     __ieee754_rem_pio2f [27]
                0.01    0.05    9856/1157417     matrice4d_product_v3d [43]
                0.06    0.20   37568/1157417     matrice4d_product_m4d [28]
                0.06    0.21   39564/1157417     ss_planet_getBall3DIntensity [7]
                0.08    0.28   53835/1157417     __kernel_cosf [17]
                0.10    0.34   65817/1157417     __kernel_sinf [19]
                0.47    1.64  313758/1157417     __ieee754_acosf [11]
                0.94    3.30  633024/1157417     matrice4d_product_v4d [10]
[13]    18.4    1.72    6.03 1157417         __addsf3 [13]
                2.71    0.00 1157417/3666095     __pack_f [12]
                1.81    0.00 1157417/1697783     _fpadd_parts [20]
                1.51    0.00 2314834/7371127     __unpack_f [15]
-----------------------------------------------
                0.00    0.11     576/39424       ss_orbit_init [39]
                0.04    7.11   38848/39424       ss_planet_getBall3DIntensity [7]
[14]    17.2    0.04    7.21   39424         sinf [14]
                0.19    3.26   17666/17954       __kernel_cosf [17]
                0.11    2.89   21758/22046       __kernel_sinf [19]
                0.11    0.65   17882/18386       __ieee754_rem_pio2f [27]
-----------------------------------------------
                0.00    0.00      60/7371127     __nesf2 [59]
                0.00    0.00     869/7371127     __extendsfdf2 [63]
                0.03    0.00   42014/7371127     __fixsfsi [36]
                0.05    0.00   79128/7371127     __lesf2 [45]
                0.05    0.00   81846/7371127     __gtsf2 [40]
                0.10    0.00  160324/7371127     __ltsf2 [41]
                0.14    0.00  221046/7371127     __divsf3 [24]
                0.71    0.00 1080732/7371127     __subsf3 [16]
                1.51    0.00 2314834/7371127     __addsf3 [13]
                2.22    0.00 3390274/7371127     __mulsf3 [8]
[15]    11.5    4.82    0.00 7371127         __unpack_f [15]
-----------------------------------------------
                0.00    0.00       2/540366      matrice4d_setProjectionMatrix [82]
                0.00    0.00      30/540366      vecteur3d_crossProduct [88]
                0.00    0.00      60/540366      ss_planet_render [47]
                0.00    0.00      60/540366      vecteur3d_distance [80]
                0.00    0.00     216/540366      vecteur3d_sub [79]
                0.00    0.00     716/540366      __ieee754_sqrtf [26]
                0.13    0.21   39564/540366      ss_planet_getBall3DIntensity [7]
                0.21    0.35   66825/540366      __kernel_sinf [19]
                0.23    0.38   73128/540366      __ieee754_rem_pio2f [27]
                0.38    0.62  118649/540366      __kernel_cosf [17]
                0.77    1.26  241116/540366      __ieee754_acosf [11]
[16]    10.8    1.72    2.82  540366         __subsf3 [16]
                1.27    0.00  540366/3666095     __pack_f [12]
                0.84    0.00  540366/1697783     _fpadd_parts [20]
                0.71    0.00 1080732/7371127     __unpack_f [15]
-----------------------------------------------
                0.00    0.05     288/17954       cosf [44]
                0.19    3.26   17666/17954       sinf [14]
[17]     8.3    0.19    3.32   17954         __kernel_cosf [17]
                0.98    0.98  179450/1695137     __mulsf3 [8]
                0.38    0.62  118649/540366      __subsf3 [16]
                0.08    0.28   53835/1157417     __addsf3 [13]
                0.00    0.00       9/42014       __fixsfsi [36]
-----------------------------------------------
                0.00    0.00     288/1173253     __muldf3 [81]
                3.08    0.00 1172965/1173253     __mulsf3 [8]
[18]     7.3    3.08    0.00 1173253         __muldi3 [18]
-----------------------------------------------
                0.00    0.04     288/22046       cosf [44]
                0.11    2.89   21758/22046       sinf [14]
[19]     7.2    0.11    2.93   22046         __kernel_sinf [19]
                0.96    0.97  176520/1695137     __mulsf3 [8]
                0.21    0.35   66825/540366      __subsf3 [16]
                0.10    0.34   65817/1157417     __addsf3 [13]
                0.00    0.00     107/42014       __fixsfsi [36]
-----------------------------------------------
                0.84    0.00  540366/1697783     __subsf3 [16]
                1.81    0.00 1157417/1697783     __addsf3 [13]
[20]     6.3    2.65    0.00 1697783         _fpadd_parts [20]
-----------------------------------------------
                0.00    0.00      20/161872      ss_planet_render [47]
                0.00    0.01     576/161872      ss_orbit_init [39]
                0.00    0.01     720/161872      __ieee754_rem_pio2f [27]
                0.00    0.01    1148/161872      ss_orbit_line_clip [55]
                0.00    0.01    1152/161872      ss_orbit_render [25]
                0.39    1.60  158256/161872      ss_planet_getBall3DIntensity [7]
[21]     4.8    0.39    1.63  161872         __floatsisf [21]
                1.25    0.00  160178/160178      __clzsi2 [23]
                0.38    0.00  161855/3666095     __pack_f [12]
-----------------------------------------------
                0.00    0.00      10/79340       ss_solar_system_iterate [4]
                0.00    0.00      10/79340       ss_planet_render [47]
                0.00    0.00      81/79340       ss_solar_system_calculateSpeedVariations [53]
                0.00    0.00     111/79340       vecteur3d_normalize [57]
                0.32    1.00   79128/79340       ss_planet_getBall3DIntensity [7]
[22]     3.2    0.33    1.00   79340         sqrtf [22]
                0.67    0.02   79340/109362      __ieee754_sqrtf [26]
                0.05    0.19   78623/80162       __ltsf2 [41]
                0.04    0.00   79340/118188      isnanf [46]
                0.01    0.01     716/797         __divdf3 [58]
                0.01    0.00     716/716         matherr [65]
                0.00    0.00     716/869         __extendsfdf2 [63]
                0.00    0.00     716/797         __truncdfsf2 [74]
                0.00    0.00     716/716         __errno [205]
-----------------------------------------------
                1.25    0.00  160178/160178      __floatsisf [21]
[23]     3.0    1.25    0.00  160178         __clzsi2 [23]
-----------------------------------------------
                0.00    0.00       2/110523      matrice4d_setProjectionMatrix [82]
                0.00    0.00      10/110523      ss_planet_render [47]
                0.00    0.00      10/110523      ss_planet_init [94]
                0.00    0.00     333/110523      vecteur3d_normalize [57]
                0.01    0.00     716/110523      __ieee754_sqrtf [26]
                0.01    0.01    1848/110523      vecteur4d_getVecteur3d [56]
                0.29    0.14   38848/110523      ss_planet_getBall3DIntensity [7]
                0.52    0.25   68756/110523      __ieee754_acosf [11]
[24]     2.9    0.84    0.40  110523         __divsf3 [24]
                0.26    0.00  110523/3666095     __pack_f [12]
                0.14    0.00  221046/7371127     __unpack_f [15]
-----------------------------------------------
                0.01    0.99       9/9           ss_solar_system_iterate [4]
[25]     2.4    0.01    0.99       9         ss_orbit_render [25]
                0.06    0.65     576/587         matrice4d_product_m4d [28]
                0.01    0.14     576/616         matrice4d_product_v3d [43]
                0.00    0.02     278/278         ss_orbit_line_clip [55]
                0.01    0.01    2304/1695137     __mulsf3 [8]
                0.02    0.00    2264/42014       __fixsfsi [36]
                0.00    0.02     576/616         vecteur4d_getVecteur3d [56]
                0.00    0.01    1152/161872      __floatsisf [21]
                0.00    0.01    1152/1157417     __addsf3 [13]
                0.00    0.00     863/40923       __gtsf2 [40]
                0.00    0.00     576/582         memcpy [85]
                0.00    0.00     576/1298        vecteur3d_init [90]
-----------------------------------------------
                0.25    0.01   30022/109362      __ieee754_acosf [11]
                0.67    0.02   79340/109362      sqrtf [22]
[26]     2.3    0.93    0.03  109362         __ieee754_sqrtf [26]
                0.01    0.00     716/110523      __divsf3 [24]
                0.00    0.00     717/1695137     __mulsf3 [8]
                0.00    0.00     716/540366      __subsf3 [16]
                0.00    0.00     717/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.02     504/18386       cosf [44]
                0.11    0.65   17882/18386       sinf [14]
[27]     1.9    0.12    0.66   18386         __ieee754_rem_pio2f [27]
                0.23    0.38   73128/540366      __subsf3 [16]
                0.01    0.01    2268/1695137     __mulsf3 [8]
                0.00    0.01    1440/1157417     __addsf3 [13]
                0.00    0.01     720/161872      __floatsisf [21]
                0.01    0.00     720/42014       __fixsfsi [36]
                0.00    0.00     720/39568       fabsf [50]
-----------------------------------------------
                0.00    0.00       1/587         camera3d_init [76]
                0.00    0.01      10/587         ss_planet_render [47]
                0.06    0.65     576/587         ss_orbit_render [25]
[28]     1.7    0.06    0.66     587         matrice4d_product_m4d [28]
                0.20    0.21   37568/1695137     __mulsf3 [8]
                0.06    0.20   37568/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.48       1/1           main [2]
[29]     1.1    0.00    0.48       1         exit [29]
                0.00    0.45       1/1           _fwalk [34]
                0.03    0.00       1/1           _exit [52]
                0.00    0.00       1/1           __call_exitprocs [211]
                0.00    0.00       1/1           _cleanup_r [213]
-----------------------------------------------
                0.45    0.00       3/3           close [31]
[30]     1.1    0.45    0.00       3         altera_avalon_jtag_uart_close [30]
-----------------------------------------------
                0.00    0.45       3/3           _close_r [32]
[31]     1.1    0.00    0.45       3         close [31]
                0.45    0.00       3/3           altera_avalon_jtag_uart_close [30]
                0.00    0.00       3/6           alt_release_fd [109]
                0.00    0.00       3/3           altera_avalon_jtag_uart_close_fd [115]
-----------------------------------------------
                0.00    0.45       3/3           _fclose_r [33]
[32]     1.1    0.00    0.45       3         _close_r [32]
                0.00    0.45       3/3           close [31]
-----------------------------------------------
                0.00    0.45       3/3           _fwalk [34]
[33]     1.1    0.00    0.45       3         _fclose_r [33]
                0.00    0.45       3/3           _close_r [32]
                0.00    0.00       3/3           __sclose [209]
                0.00    0.00       3/3           _fflush_r [210]
                0.00    0.00       3/4           __sfp_lock_acquire [207]
                0.00    0.00       3/4           __sfp_lock_release [208]
-----------------------------------------------
                0.00    0.45       1/1           exit [29]
[34]     1.1    0.00    0.45       1         _fwalk [34]
                0.00    0.45       3/3           _fclose_r [33]
                0.00    0.00       3/3           fclose [116]
                0.00    0.00       1/4           __sfp_lock_acquire [207]
                0.00    0.00       1/4           __sfp_lock_release [208]
-----------------------------------------------
                                                 <spontaneous>
[35]     1.0    0.41    0.00                 __malloc_unlock [35]
-----------------------------------------------
                0.00    0.00       9/42014       __kernel_cosf [17]
                0.00    0.00      18/42014       ss_planet_draw [5]
                0.00    0.00      18/42014       ss_orbit_line_clip [55]
                0.00    0.00      30/42014       ss_planet_render [47]
                0.00    0.00     107/42014       __kernel_sinf [19]
                0.01    0.00     720/42014       __ieee754_rem_pio2f [27]
                0.02    0.00    2264/42014       ss_orbit_render [25]
                0.34    0.03   38848/42014       ss_planet_getBall3DIntensity [7]
[36]     0.9    0.37    0.03   42014         __fixsfsi [36]
                0.03    0.00   42014/7371127     __unpack_f [15]
-----------------------------------------------
                                                 <spontaneous>
[37]     0.9    0.36    0.00                 read [37]
-----------------------------------------------
                0.00    0.28       1/1           main [2]
[38]     0.7    0.00    0.28       1         ss_solar_system_init [38]
                0.00    0.27       9/9           ss_orbit_init [39]
                0.00    0.00      10/10          ss_planet_init [94]
                0.00    0.00      10/1298        vecteur3d_init [90]
-----------------------------------------------
                0.00    0.27       9/9           ss_solar_system_init [38]
[39]     0.7    0.00    0.27       9         ss_orbit_init [39]
                0.02    0.12     576/576         cosf [44]
                0.00    0.11     576/39424       sinf [14]
                0.01    0.01    2304/1695137     __mulsf3 [8]
                0.00    0.01     576/161872      __floatsisf [21]
                0.00    0.00     576/1298        vecteur3d_init [90]
-----------------------------------------------
                0.00    0.00      19/40923       ss_planet_render [47]
                0.00    0.00      45/40923       ss_solar_system_iterate [4]
                0.00    0.00     863/40923       ss_orbit_render [25]
                0.00    0.00    1148/40923       ss_orbit_line_clip [55]
                0.16    0.09   38848/40923       acosf [9]
[40]     0.6    0.17    0.10   40923         __gtsf2 [40]
