Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     42.48     0.00      582     0.00     0.00  memcpy
  0.00     42.48     0.00      148     0.00     0.00  altera_avalon_jtag_uart_timeout
  0.00     42.48     0.00       81     0.00     0.00  vecteur3d_length
  0.00     42.48     0.00       20     0.00     0.00  vecteur3d_distance
  0.00     42.48     0.00       10     0.00     0.00  matrice4d_setRotationMatrixXYZ
  0.00     42.48     0.00       10     0.00     0.00  ss_planet_clear
  0.00     42.48     0.00       10     0.00     3.97  ss_planet_draw
  0.00     42.48     0.00       10     0.00     0.00  ss_planet_init
  0.00     42.48     0.00       10     0.00     0.00  ss_planet_swapDisplayBuffer
  0.00     42.48     0.00       10     0.00     0.00  vecteur3d_crossProduct
  0.00     42.48     0.00       10     0.00     0.00  vecteur3d_negate
  0.00     42.48     0.00        9     0.00     0.00  ss_orbit_clear
  0.00     42.48     0.00        9     0.00     0.00  ss_orbit_swapDisplayBuffer
  0.00     42.48     0.00        9     0.00     0.00  ss_planet_updatePos
  0.00     42.48     0.00        9     0.00     0.00  ss_planet_updateSpeed
  0.00     42.48     0.00        6     0.00     0.00  __swrite
  0.00     42.48     0.00        6     0.00     0.00  _write_r
  0.00     42.48     0.00        6     0.00     0.00  alt_release_fd
  0.00     42.48     0.00        6     0.00     0.00  altera_avalon_jtag_uart_irq
  0.00     42.48     0.00        6     0.00     0.00  altera_avalon_jtag_uart_write
  0.00     42.48     0.00        6     0.00     0.00  altera_avalon_jtag_uart_write_fd
  0.00     42.48     0.00        6     0.00     0.00  strlen
  0.00     42.48     0.00        6     0.00     0.00  write
  0.00     42.48     0.00        4     0.00     0.00  __sfp_lock_acquire
  0.00     42.48     0.00        4     0.00     0.00  __sfp_lock_release
  0.00     42.48     0.00        3     0.00     0.00  __sclose
  0.00     42.48     0.00        3     0.00     0.00  __sfvwrite_r
  0.00     42.48     0.00        3     0.00     0.13  _close_r
  0.00     42.48     0.00        3     0.00     0.13  _fclose_r
  0.00     42.48     0.00        3     0.00     0.00  _fflush_r
  0.00     42.48     0.00        3     0.00     0.00  _puts_r
  0.00     42.48     0.00        3     0.00     0.00  alt_find_dev
  0.00     42.48     0.00        3     0.00     0.00  alt_get_fd
  0.00     42.48     0.00        3     0.00     0.00  altera_avalon_jtag_uart_close_fd
  0.00     42.48     0.00        3     0.00     0.13  close
  0.00     42.48     0.00        3     0.00     0.00  fclose
  0.00     42.48     0.00        3     0.00     0.00  memcmp
  0.00     42.48     0.00        3     0.00     0.00  open
  0.00     42.48     0.00        3     0.00     0.00  puts
  0.00     42.48     0.00        3     0.00     0.00  std
  0.00     42.48     0.00        2     0.00     0.00  alt_alarm_start
  0.00     42.48     0.00        2     0.00     0.00  alt_ic_irq_enable
  0.00     42.48     0.00        2     0.00     0.00  alt_ic_isr_register
  0.00     42.48     0.00        2     0.00     0.00  alt_iic_isr_register
  0.00     42.48     0.00        1     0.00     0.00  __call_exitprocs
  0.00     42.48     0.00        1     0.00     0.00  __sinit
  0.00     42.48     0.00        1     0.00     0.00  __smakebuf_r
  0.00     42.48     0.00        1     0.00     0.00  __swsetup_r
  0.00     42.48     0.00        1     0.00     0.00  _cleanup_r
  0.00     42.48     0.00        1     0.00     0.39  _fwalk
  0.00     42.48     0.00        1     0.00     0.00  alt_avalon_timer_sc_init
  0.00     42.48     0.00        1     0.00     0.00  alt_dcache_flush_all
  0.00     42.48     0.00        1     0.00     0.00  alt_dev_llist_insert
  0.00     42.48     0.00        1     0.00     0.00  alt_icache_flush
  0.00     42.48     0.00        1     0.00     0.00  alt_icache_flush_all
  0.00     42.48     0.00        1     0.00     0.00  alt_io_redirect
  0.00     42.48     0.00        1     0.00     0.00  alt_irq_init
  0.00     42.48     0.00        1     0.00     0.00  alt_load
  0.00     42.48     0.00        1     0.00    41.61  alt_main
  0.00     42.48     0.00        1     0.00     0.00  alt_sys_init
  0.00     42.48     0.00        1     0.00     0.00  altera_avalon_jtag_uart_init
  0.00     42.48     0.00        1     0.00     0.00  altera_nios2_qsys_irq_init
  0.00     42.48     0.00        1     0.00     0.00  camera3d_init
  0.00     42.48     0.00        1     0.00     0.42  exit
  0.00     42.48     0.00        1     0.00    41.61  main
  0.00     42.48     0.00        1     0.00     0.00  matrice4d_setProjectionMatrix
  0.00     42.48     0.00        1     0.00     0.00  matrice4d_setTranslationMatrix
  0.00     42.48     0.00        1     0.00     0.00  memset
  0.00     42.48     0.00        1     0.00     0.28  ss_solar_system_init

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 32 byte(s) for 0.00% of 42.48 seconds

index % time    self  children    called     name
                0.00   41.61       1/1           _start [3]
[1]     97.9    0.00   41.61       1         alt_main [1]
                0.00   41.61       1/1           main [2]
                0.00    0.00       1/1           alt_io_redirect [123]
                0.00    0.00       1/6           alt_release_fd [100]
                0.00    0.00       1/1           alt_sys_init [126]
                0.00    0.00       1/1           alt_dev_llist_insert [120]
                0.00    0.00       1/1           alt_irq_init [124]
-----------------------------------------------
                0.00   41.61       1/1           alt_main [1]
[2]     97.9    0.00   41.61       1         main [2]
                0.00   40.84       1/1           ss_solar_system_iterate [4]
                0.00    0.42       1/1           exit [29]
                0.00    0.28       1/1           ss_solar_system_init [40]
                0.06    0.00       1/1           ecran2d_clear [49]
                0.00    0.00       1/1           camera3d_init [81]
                0.00    0.00       3/3           _puts_r [208]
                0.00    0.00       3/3           puts [112]
-----------------------------------------------
                                                 <spontaneous>
[3]     97.9    0.00   41.61                 _start [3]
                0.00   41.61       1/1           alt_main [1]
                0.00    0.00       1/1           alt_icache_flush [121]
                0.00    0.00       1/1           alt_icache_flush_all [122]
                0.00    0.00       1/1           alt_load [125]
-----------------------------------------------
                0.00   40.84       1/1           main [2]
[4]     96.1    0.00   40.84       1         ss_solar_system_iterate [4]
                0.00   39.75      10/10          ss_planet_draw [5]
                0.00    0.97       9/9           ss_orbit_render [25]
                0.03    0.04      10/10          ss_planet_render [48]
                0.00    0.03       1/1           ss_solar_system_calculateSpeedVariations [50]
                0.00    0.01       9/9           ss_orbit_draw [62]
                0.00    0.00      10/10          ss_planet_clear [69]
                0.00    0.00      10/20          vecteur3d_distance [80]
                0.00    0.00       9/9           ss_planet_updatePos [85]
                0.00    0.00      45/40923       __gtsf2 [39]
                0.00    0.00      10/79340       sqrtf [22]
                0.00    0.00       9/9           ss_planet_updateSpeed [88]
                0.00    0.00      10/10          ss_planet_swapDisplayBuffer [96]
                0.00    0.00       9/9           ss_orbit_swapDisplayBuffer [99]
                0.00    0.00       9/9           ss_orbit_clear [98]
-----------------------------------------------
                0.00   39.75      10/10          ss_solar_system_iterate [4]
[5]     93.6    0.00   39.75      10         ss_planet_draw [5]
                0.21   39.53       9/9           ss_planet_drawBall3D [6]
                0.00    0.00      10/30          __nesf2 [61]
                0.00    0.00      18/42014       __fixsfsi [42]
-----------------------------------------------
                0.21   39.53       9/9           ss_planet_draw [5]
[6]     93.6    0.21   39.53       9         ss_planet_drawBall3D [6]
                1.09   38.36   39564/39564       ss_planet_getBall3DIntensity [7]
                0.08    0.00   39564/45324       ecran2d_setPixel [46]
                0.00    0.00       9/10          vecteur3d_crossProduct [83]
                0.00    0.00       9/10          matrice4d_setRotationMatrixXYZ [95]
-----------------------------------------------
                1.09   38.36   39564/39564       ss_planet_drawBall3D [6]
[7]     92.9    1.09   38.36   39564         ss_planet_getBall3DIntensity [7]
                0.10   12.25   38848/38848       acosf [9]
                0.81   11.29   39564/39564       matrice4d_product_v4d [10]
                0.06    7.27   38848/39424       sinf [14]
                0.45    1.53  158256/161872      __floatsisf [21]
                0.89    0.85  157540/1695137     __mulsf3 [8]
                0.42    1.01   79128/79340       sqrtf [22]
                0.24    0.14   38848/110523      __divsf3 [24]
                0.14    0.21   39564/540366      __subsf3 [16]
                0.06    0.21   39564/1157417     __addsf3 [13]
                0.22    0.03   38848/42014       __fixsfsi [42]
                0.02    0.13   39564/39564       __lesf2 [44]
                0.03    0.00   39564/39564       vecteur4d_init [54]
-----------------------------------------------
                0.00    0.00       1/1695137     matrice4d_setProjectionMatrix [89]
                0.00    0.00      10/1695137     ss_planet_init [86]
                0.00    0.00      18/1695137     ss_planet_updatePos [85]
                0.00    0.00      30/1695137     vecteur3d_mul [84]
                0.00    0.00      60/1695137     ss_planet_render [48]
                0.00    0.00      60/1695137     vecteur3d_distance [80]
                0.00    0.00      60/1695137     vecteur3d_crossProduct [83]
                0.00    0.00     243/1695137     vecteur3d_length [72]
                0.00    0.00     333/1695137     vecteur3d_normalize [60]
                0.00    0.00     405/1695137     ss_solar_system_calculateSpeedVariations [50]
                0.00    0.00     717/1695137     __ieee754_sqrtf [26]
                0.01    0.01    2268/1695137     __ieee754_rem_pio2f [27]
                0.01    0.01    2304/1695137     ss_orbit_render [25]
                0.01    0.01    2304/1695137     ss_orbit_init [41]
                0.04    0.04    7392/1695137     matrice4d_product_v3d [43]
                0.21    0.20   37568/1695137     matrice4d_product_m4d [28]
                0.89    0.85  157540/1695137     ss_planet_getBall3DIntensity [7]
                1.00    0.95  176520/1695137     __kernel_sinf [18]
                1.02    0.97  179450/1695137     __kernel_cosf [17]
                2.81    2.68  494830/1695137     __ieee754_acosf [11]
                3.59    3.42  633024/1695137     matrice4d_product_v4d [10]
[8]     44.2    9.62    9.17 1695137         __mulsf3 [8]
                3.91    0.00 1695137/3666095     __pack_f [12]
                2.97    0.00 1172965/1173253     __muldi3 [19]
                2.29    0.00 3390274/7371127     __unpack_f [15]
-----------------------------------------------
                0.10   12.25   38848/38848       ss_planet_getBall3DIntensity [7]
[9]     29.1    0.10   12.25   38848         acosf [9]
                1.30   10.63   38848/38848       __ieee754_acosf [11]
                0.14    0.13   38848/40923       __gtsf2 [39]
                0.03    0.00   38848/118188      isnanf [47]
                0.03    0.00   38848/39568       fabsf [52]
-----------------------------------------------
                0.81   11.29   39564/39564       ss_planet_getBall3DIntensity [7]
[10]    28.5    0.81   11.29   39564         matrice4d_product_v4d [10]
                3.59    3.42  633024/1695137     __mulsf3 [8]
                0.93    3.35  633024/1157417     __addsf3 [13]
-----------------------------------------------
                1.30   10.63   38848/38848       acosf [9]
[11]    28.1    1.30   10.63   38848         __ieee754_acosf [11]
                2.81    2.68  494830/1695137     __mulsf3 [8]
                0.85    1.27  241116/540366      __subsf3 [16]
                0.46    1.66  313758/1157417     __addsf3 [13]
                0.42    0.25   68756/110523      __divsf3 [24]
                0.22    0.01   30022/109362      __ieee754_sqrtf [26]
-----------------------------------------------
                0.00    0.00     797/3666095     __make_fp [78]
                0.25    0.00  110523/3666095     __divsf3 [24]
                0.37    0.00  161855/3666095     __floatsisf [21]
                1.25    0.00  540366/3666095     __subsf3 [16]
                2.67    0.00 1157417/3666095     __addsf3 [13]
                3.91    0.00 1695137/3666095     __mulsf3 [8]
[12]    19.9    8.45    0.00 3666095         __pack_f [12]
-----------------------------------------------
                0.00    0.00       2/1157417     matrice4d_setProjectionMatrix [89]
                0.00    0.00      18/1157417     ss_planet_updatePos [85]
                0.00    0.00      18/1157417     ss_planet_updateSpeed [88]
                0.00    0.00      20/1157417     ss_planet_render [48]
                0.00    0.00      40/1157417     vecteur3d_distance [80]
                0.00    0.00      60/1157417     vecteur3d_add [82]
                0.00    0.00     144/1157417     ss_solar_system_calculateSpeedVariations [50]
                0.00    0.00     162/1157417     vecteur3d_length [72]
                0.00    0.00     222/1157417     vecteur3d_normalize [60]
                0.00    0.00     717/1157417     __ieee754_sqrtf [26]
                0.00    0.01    1152/1157417     ss_orbit_render [25]
                0.00    0.01    1440/1157417     __ieee754_rem_pio2f [27]
                0.01    0.05    9856/1157417     matrice4d_product_v3d [43]
                0.05    0.20   37568/1157417     matrice4d_product_m4d [28]
                0.06    0.21   39564/1157417     ss_planet_getBall3DIntensity [7]
                0.08    0.28   53835/1157417     __kernel_cosf [17]
                0.10    0.35   65817/1157417     __kernel_sinf [18]
                0.46    1.66  313758/1157417     __ieee754_acosf [11]
                0.93    3.35  633024/1157417     matrice4d_product_v4d [10]
[13]    18.4    1.69    6.12 1157417         __addsf3 [13]
                2.67    0.00 1157417/3666095     __pack_f [12]
                1.89    0.00 1157417/1697783     _fpadd_parts [20]
                1.56    0.00 2314834/7371127     __unpack_f [15]
-----------------------------------------------
                0.00    0.11     576/39424       ss_orbit_init [41]
                0.06    7.27   38848/39424       ss_planet_getBall3DIntensity [7]
[14]    17.5    0.06    7.37   39424         sinf [14]
                0.20    3.34   17666/17954       __kernel_cosf [17]
                0.10    2.95   21758/22046       __kernel_sinf [18]
                0.10    0.67   17882/18386       __ieee754_rem_pio2f [27]
-----------------------------------------------
                0.00    0.00      60/7371127     __nesf2 [61]
                0.00    0.00     869/7371127     __extendsfdf2 [65]
                0.03    0.00   42014/7371127     __fixsfsi [42]
                0.05    0.00   79128/7371127     __lesf2 [44]
                0.06    0.00   81846/7371127     __gtsf2 [39]
                0.11    0.00  160324/7371127     __ltsf2 [37]
                0.15    0.00  221046/7371127     __divsf3 [24]
                0.73    0.00 1080732/7371127     __subsf3 [16]
                1.56    0.00 2314834/7371127     __addsf3 [13]
                2.29    0.00 3390274/7371127     __mulsf3 [8]
[15]    11.7    4.97    0.00 7371127         __unpack_f [15]
-----------------------------------------------
                0.00    0.00       2/540366      matrice4d_setProjectionMatrix [89]
                0.00    0.00      30/540366      vecteur3d_crossProduct [83]
                0.00    0.00      60/540366      ss_planet_render [48]
                0.00    0.00      60/540366      vecteur3d_distance [80]
                0.00    0.00     216/540366      vecteur3d_sub [76]
                0.00    0.00     716/540366      __ieee754_sqrtf [26]
                0.14    0.21   39564/540366      ss_planet_getBall3DIntensity [7]
                0.24    0.35   66825/540366      __kernel_sinf [18]
                0.26    0.39   73128/540366      __ieee754_rem_pio2f [27]
                0.42    0.63  118649/540366      __kernel_cosf [17]
                0.85    1.27  241116/540366      __ieee754_acosf [11]
[16]    11.2    1.91    2.86  540366         __subsf3 [16]
                1.25    0.00  540366/3666095     __pack_f [12]
                0.88    0.00  540366/1697783     _fpadd_parts [20]
                0.73    0.00 1080732/7371127     __unpack_f [15]
-----------------------------------------------
                0.00    0.05     288/17954       cosf [45]
                0.20    3.34   17666/17954       sinf [14]
[17]     8.5    0.20    3.40   17954         __kernel_cosf [17]
                1.02    0.97  179450/1695137     __mulsf3 [8]
                0.42    0.63  118649/540366      __subsf3 [16]
                0.08    0.28   53835/1157417     __addsf3 [13]
                0.00    0.00       9/42014       __fixsfsi [42]
-----------------------------------------------
                0.00    0.04     288/22046       cosf [45]
                0.10    2.95   21758/22046       sinf [14]
[18]     7.3    0.11    2.99   22046         __kernel_sinf [18]
                1.00    0.95  176520/1695137     __mulsf3 [8]
                0.24    0.35   66825/540366      __subsf3 [16]
                0.10    0.35   65817/1157417     __addsf3 [13]
                0.00    0.00     107/42014       __fixsfsi [42]
-----------------------------------------------
                0.00    0.00     288/1173253     __muldf3 [77]
                2.97    0.00 1172965/1173253     __mulsf3 [8]
[19]     7.0    2.97    0.00 1173253         __muldi3 [19]
-----------------------------------------------
                0.88    0.00  540366/1697783     __subsf3 [16]
                1.89    0.00 1157417/1697783     __addsf3 [13]
[20]     6.5    2.77    0.00 1697783         _fpadd_parts [20]
-----------------------------------------------
                0.00    0.00      20/161872      ss_planet_render [48]
                0.00    0.01     576/161872      ss_orbit_init [41]
                0.00    0.01     720/161872      __ieee754_rem_pio2f [27]
                0.00    0.01    1148/161872      ss_orbit_line_clip [53]
                0.00    0.01    1152/161872      ss_orbit_render [25]
                0.45    1.53  158256/161872      ss_planet_getBall3DIntensity [7]
[21]     4.8    0.46    1.57  161872         __floatsisf [21]
                1.20    0.00  160178/160178      __clzsi2 [23]
                0.37    0.00  161855/3666095     __pack_f [12]
-----------------------------------------------
                0.00    0.00      10/79340       ss_solar_system_iterate [4]
                0.00    0.00      10/79340       ss_planet_render [48]
                0.00    0.00      81/79340       ss_solar_system_calculateSpeedVariations [50]
                0.00    0.00     111/79340       vecteur3d_normalize [60]
                0.42    1.01   79128/79340       ss_planet_getBall3DIntensity [7]
[22]     3.4    0.42    1.02   79340         sqrtf [22]
                0.59    0.02   79340/109362      __ieee754_sqrtf [26]
                0.05    0.25   78623/80162       __ltsf2 [37]
                0.06    0.00   79340/118188      isnanf [47]
                0.02    0.00     716/716         matherr [58]
                0.01    0.00     716/797         __divdf3 [63]
                0.01    0.00     716/869         __extendsfdf2 [65]
                0.00    0.00     716/797         __truncdfsf2 [75]
                0.00    0.00     716/716         __errno [200]
-----------------------------------------------
                1.20    0.00  160178/160178      __floatsisf [21]
[23]     2.8    1.20    0.00  160178         __clzsi2 [23]
-----------------------------------------------
                0.00    0.00       2/110523      matrice4d_setProjectionMatrix [89]
                0.00    0.00      10/110523      ss_planet_render [48]
                0.00    0.00      10/110523      ss_planet_init [86]
                0.00    0.00     333/110523      vecteur3d_normalize [60]
                0.00    0.00     716/110523      __ieee754_sqrtf [26]
                0.01    0.01    1848/110523      vecteur4d_getVecteur3d [55]
                0.24    0.14   38848/110523      ss_planet_getBall3DIntensity [7]
                0.42    0.25   68756/110523      __ieee754_acosf [11]
[24]     2.5    0.67    0.40  110523         __divsf3 [24]
                0.25    0.00  110523/3666095     __pack_f [12]
                0.15    0.00  221046/7371127     __unpack_f [15]
-----------------------------------------------
                0.00    0.97       9/9           ss_solar_system_iterate [4]
[25]     2.3    0.00    0.97       9         ss_orbit_render [25]
                0.05    0.66     576/587         matrice4d_product_m4d [28]
                0.01    0.14     576/616         matrice4d_product_v3d [43]
                0.00    0.03     278/278         ss_orbit_line_clip [53]
                0.01    0.01    2304/1695137     __mulsf3 [8]
                0.00    0.02     576/616         vecteur4d_getVecteur3d [55]
                0.00    0.01    1152/161872      __floatsisf [21]
                0.01    0.00    2264/42014       __fixsfsi [42]
                0.00    0.01    1152/1157417     __addsf3 [13]
                0.00    0.00     863/40923       __gtsf2 [39]
                0.00    0.00     576/1298        vecteur3d_init [79]
                0.00    0.00     576/582         memcpy [93]
-----------------------------------------------
                0.22    0.01   30022/109362      __ieee754_acosf [11]
                0.59    0.02   79340/109362      sqrtf [22]
[26]     2.0    0.82    0.03  109362         __ieee754_sqrtf [26]
                0.00    0.00     717/1695137     __mulsf3 [8]
                0.00    0.00     716/110523      __divsf3 [24]
                0.00    0.00     716/540366      __subsf3 [16]
                0.00    0.00     717/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.02     504/18386       cosf [45]
                0.10    0.67   17882/18386       sinf [14]
[27]     1.9    0.11    0.69   18386         __ieee754_rem_pio2f [27]
                0.26    0.39   73128/540366      __subsf3 [16]
                0.01    0.01    2268/1695137     __mulsf3 [8]
                0.00    0.01    1440/1157417     __addsf3 [13]
                0.00    0.01     720/161872      __floatsisf [21]
                0.00    0.00     720/42014       __fixsfsi [42]
                0.00    0.00     720/39568       fabsf [52]
-----------------------------------------------
                0.00    0.00       1/587         camera3d_init [81]
                0.00    0.01      10/587         ss_planet_render [48]
                0.05    0.66     576/587         ss_orbit_render [25]
[28]     1.7    0.05    0.67     587         matrice4d_product_m4d [28]
                0.21    0.20   37568/1695137     __mulsf3 [8]
                0.05    0.20   37568/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.42       1/1           main [2]
[29]     1.0    0.00    0.42       1         exit [29]
                0.00    0.39       1/1           _fwalk [35]
                0.03    0.00       1/1           _exit [51]
                0.00    0.00       1/1           __call_exitprocs [209]
                0.00    0.00       1/1           _cleanup_r [213]
-----------------------------------------------
                                                 <spontaneous>
[30]     1.0    0.41    0.00                 __malloc_unlock [30]
-----------------------------------------------
                0.39    0.00       3/3           close [32]
[31]     0.9    0.39    0.00       3         altera_avalon_jtag_uart_close [31]
-----------------------------------------------
                0.00    0.39       3/3           _close_r [33]
[32]     0.9    0.00    0.39       3         close [32]
                0.39    0.00       3/3           altera_avalon_jtag_uart_close [31]
                0.00    0.00       3/6           alt_release_fd [100]
                0.00    0.00       3/3           altera_avalon_jtag_uart_close_fd [108]
-----------------------------------------------
                0.00    0.39       3/3           _fclose_r [34]
[33]     0.9    0.00    0.39       3         _close_r [33]
                0.00    0.39       3/3           close [32]
-----------------------------------------------
                0.00    0.39       3/3           _fwalk [35]
[34]     0.9    0.00    0.39       3         _fclose_r [34]
                0.00    0.39       3/3           _close_r [33]
                0.00    0.00       3/3           __sclose [205]
                0.00    0.00       3/3           _fflush_r [207]
                0.00    0.00       3/4           __sfp_lock_acquire [203]
                0.00    0.00       3/4           __sfp_lock_release [204]
-----------------------------------------------
                0.00    0.39       1/1           exit [29]
[35]     0.9    0.00    0.39       1         _fwalk [35]
                0.00    0.39       3/3           _fclose_r [34]
                0.00    0.00       3/3           fclose [109]
                0.00    0.00       1/4           __sfp_lock_acquire [203]
                0.00    0.00       1/4           __sfp_lock_release [204]
-----------------------------------------------
                                                 <spontaneous>
[36]     0.9    0.38    0.00                 read [36]
-----------------------------------------------
                0.00    0.00     616/80162       vecteur4d_getVecteur3d [55]
                0.00    0.00     923/80162       ss_orbit_line_clip [53]
                0.05    0.25   78623/80162       sqrtf [22]
[37]     0.7    0.05    0.26   80162         __ltsf2 [37]
                0.15    0.00   80161/159962      __fpcmp_parts_f [38]
                0.11    0.00  160324/7371127     __unpack_f [15]
-----------------------------------------------
                0.00    0.00      30/159962      __nesf2 [61]
                0.07    0.00   38848/159962      __lesf2 [44]
                0.08    0.00   40923/159962      __gtsf2 [39]
                0.15    0.00   80161/159962      __ltsf2 [37]
[38]     0.7    0.30    0.00  159962         __fpcmp_parts_f [38]
-----------------------------------------------
                0.00    0.00      19/40923       ss_planet_render [48]
                0.00    0.00      45/40923       ss_solar_system_iterate [4]
                0.00    0.00     863/40923       ss_orbit_render [25]
                0.00    0.00    1148/40923       ss_orbit_line_clip [53]
                0.14    0.13   38848/40923       acosf [9]
[39]     0.7    0.15    0.13   40923         __gtsf2 [39]
                0.08    0.00   40923/159962      __fpcmp_parts_f [38]
                0.06    0.00   81846/7371127     __unpack_f [15]
-----------------------------------------------
                0.00    0.28       1/1           main [2]
[40]     0.7    0.00    0.28       1         ss_solar_system_init [40]
                0.00    0.28       9/9           ss_orbit_init [41]
                0.00    0.00      10/10          ss_planet_init [86]
                0.00    0.00      10/1298        vecteur3d_init [79]
-----------------------------------------------
                0.00    0.28       9/9           ss_solar_system_init [40]
[41]     0.7    0.00    0.28       9         ss_orbit_init [41]
                0.01    0.12     576/576         cosf [45]
                0.00    0.11     576/39424       sinf [14]
